550.1185499999999,281.4975438996929
553.9219833333333,281.6111797434911
558.2731055555555,281.6490529901314
578.5073555555556,281.57330381335555
579.1463333333334,284.33121191664657
577.5945333333333,284.067364658002
577.3815444444444,284.4065731515209
575.4950388888889,284.8208651555751
575.2211944444444,285.1972251184652
573.9736666666666,285.3100752070354
574.0345222222221,285.79885048828817
575.5558944444444,285.4605145682224
575.7688888888889,285.76126803409534
577.4424,285.4229086453678
577.9900944444445,286.06184793382835
578.9942,285.79885048828817
579.3593277777777,287.4498898506559
579.0246222222222,288.23612896796664
578.3552222222222,288.310950583655
576.9555611111111,289.9917225624256
575.0994833333333,290.0663052465456
574.7952111111111,291.2210350649306
575.5863222222222,292.37335860085346
576.2253000000001,292.5961153482767
575.0386277777777,294.48593869608834
574.0345222222221,294.2639359361906
572.2697333333333,294.448944352717
571.0526333333333,294.8557410084676
569.1357055555555,296.14814327324814
567.6143333333333,297.84223100716486
566.8232166666667,299.9710726377582
565.6669777777777,299.4946120104993
563.6587666666667,299.9344354140402
557.3602833333333,293.52329593896246
551.1226555555555,293.41211410464325
551.2139388888888,292.63323279224244
550.3619722222222,291.4814498311471
549.78385,291.8904189131227
549.7534222222222,291.18382294496325
542.9072444444445,290.84880787295947
541.3858722222221,291.10939119037914
540.1992055555555,291.74173534665306
538.2822722222222,292.1876596994341
535.4525222222222,292.2990864942283
531.5578111111112,292.2619467146162
531.7099444444444,290.66259676886443
532.8053333333334,290.51358263485207
533.2313166666667,289.39470364180823
534.6005555555555,288.38576196995007
536.1219277777777,288.3483575551311
537.4911611111111,287.3000002493894
538.92125,286.9251026699343
540.13835,285.38530011135606
540.8990333333333,284.9338006482502
541.0511722222222,285.6109121621882
543.24195,284.29352735198506
544.2460555555556,284.5572640633978
544.9458833333333,283.2750604969648
545.9804166666667,282.93513807346875
546.2238388888888,281.3081040226247
