434.3725444444444,281.9140906397279
444.44402777777776,281.9140906397279
444.44402777777776,295.1514126582273
444.87001111111107,295.0775093583187
446.1175388888889,296.3694023734772
446.78694444444443,296.14814327324814
448.5517333333333,296.2219059617778
448.94728888888886,297.5111810113482
450.07310555555557,297.4375865640869
451.29020555555553,298.0260678759956
452.3855944444444,297.9525402802391
452.84200555555555,298.503758486392
453.54183333333333,297.8790031496419
454.6067944444444,298.17309448361965
455.06320555555556,298.9076504811329
455.85432222222215,299.0177464002562
456.2803055555555,299.9344354140402
457.25398333333334,299.054442542813
458.5623666666666,299.5679405639197
459.04920555555555,300.1175980541243
459.68817777777775,299.8611539186013
460.14458888888885,300.7033180940756
461.54425555555554,299.2012034750927
461.93981111111106,299.9710726377582
463.1569111111111,299.9710726377582
464.31315,300.4471363815897
464.73913333333326,301.03251975741745
465.8345222222222,300.00770751299
467.02119444444446,299.67790903695743
467.5688888888889,300.04434004037114
468.8772666666666,299.38460150302495
469.18154444444446,299.75121404589163
470.6116333333333,299.7878630215838
470.9767611111111,299.2012034750927
472.40684999999996,299.8611539186013
472.9545444444444,300.63013500758325
475.08446666666663,301.3615393618187
475.6625888888889,301.9825008397813
476.75797777777774,301.6538364865052
477.5490888888889,301.9459918417181
477.5490888888889,305.4766438835604
477.5490888888889,312.2237809464556
478.7661888888889,313.65715603164904
478.79661666666664,315.0871467495298
480.3179888888889,317.7238126162259
480.4092722222222,319.1088597800912
479.83115,320.77391849982615
479.2834555555556,321.4457674424774
479.4660222222222,322.3286840400197
479.07046111111106,322.9988700301815
479.49645,324.23156133939233
478.18806666666666,326.51451324711456
478.67490555555554,327.1452767645769
477.7620833333333,327.1803013751586
474.8714777777778,328.05528502880554
473.83694444444444,327.5654398665083
473.65437777777777,326.51451324711456
472.92411666666663,327.25033847785494
472.40684999999996,327.0752218162884
472.13300555555554,327.98532901123207
472.7111277777778,328.3699933572959
472.8024111111111,329.55750000637835
471.76787777777776,330.81249523221095
470.09436666666664,332.377874210462
466.74735,334.04352070286984
466.41264444444437,333.766200352982
465.40853888888887,334.18213750290585
465.37811111111114,333.80087172871083
464.00887777777774,334.0781776115375
463.3699,333.28061707847723
462.9743444444444,333.4540827645768
464.4348611111111,335.0824317161517
463.3699,335.6012817531438
462.3657944444444,335.29002253232045
462.21365555555553,336.43061140397754
460.96613333333335,337.60374583530376
459.68817777777775,339.7721447439057
458.8666388888889,342.0364637316824
458.2580888888889,341.865182338664
458.10594999999995,342.686941427569
458.7449277777778,342.48159124632053
458.4406555555555,344.12268303437384
458.0146722222222,344.19097911253937
457.9842444444444,345.1123206886291
458.5015111111111,345.62365415584213
458.6536444444444,347.49539174822996
459.26219444444445,348.1408538544408
459.41433333333333,349.32834480713996
459.9011722222222,350.3784920061411
458.1972333333334,351.02138175513306
457.49740555555553,350.20922051702513
456.1890222222222,349.904421135169
454.4546611111111,349.9721654079607
452.96371666666664,348.95534671949804
451.8379,348.85358477041575
450.9859277777777,348.0389764788936
449.8296888888889,347.7672388331924
449.03857222222223,346.9854055863948
448.52130555555556,345.1123206886291
447.51719999999995,343.9860771514111
447.63891111111116,343.02905087472084
447.1825,342.00221083973724
447.3346388888889,341.11105257665406
446.63480555555554,340.11570025545205
446.05668333333335,340.0126497957327
445.1134333333333,339.11890819260924
444.80916111111105,337.98285177062075
443.98761666666667,336.94842132434826
442.80094444444444,336.08517918967044
442.2228277777778,334.18213750290585
441.67513333333335,333.66217535982435
440.94487222222216,332.13461353642447
440.7014555555555,330.88214757377295
440.00162222222224,329.9761002155334
438.81494999999995,329.17354043518105
438.54110555555553,328.61465423609246
437.44571666666667,328.1252334656764
436.59375,326.72483239492726
434.15954999999997,326.4093245824714
432.69903333333326,326.4794522779988
431.4515111111111,325.98840338863135
431.17766111111115,326.6547315450491
429.83885555555554,326.86501111637654
428.83474999999993,328.1951743260437
428.22619999999995,330.3247273176265
427.8915,330.3595804188385
427.1308111111111,331.6130440867817
426.2179888888889,331.6478286830715
424.8487555555555,330.673174656401
421.41044999999997,329.10370520467916
420.74105,328.26510761410395
419.40223888888886,327.4604232120947
418.4589888888889,325.63741853110844
418.3981333333333,323.9852126488829
417.4548833333333,322.64622614849856
417.2418944444445,321.4811082597271
416.6333444444444,320.73853765766586
414.4729944444444,319.64074626377294
413.31674999999996,318.1503117263928
412.37350000000004,317.61714003191537
411.3693944444444,316.3356343384535
409.9697333333333,315.6582005353937
408.9960555555556,313.9434268781973
408.1745111111111,313.5855671381315
407.5355388888889,312.8333838576741
407.6876722222222,312.18790231152155
427.4046611111111,312.18790231152155
427.4046611111111,305.5854995042781
427.52636666666666,298.8342369009656
427.55679444444445,281.9140906397279
427.7697888888889,281.9140906397279
