Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,,,,,,,,,,,,,,,,,,,,,,
040,001,040,125,Oklahoma,Adair County,Oklahoma,Pottawatomie County,0,18,6,13,-6,13,6,13,,,,,,,,,,,,,,,,,,,,,,,,
040,001,040,131,Oklahoma,Adair County,Oklahoma,Rogers County,0,18,134,141,-134,141,134,141,,,,,,,,,,,,,,,,,,,,,,,,
040,001,040,135,Oklahoma,Adair County,Oklahoma,Sequoyah County,4,7,68,68,-64,68,72,69,,,,,,,,,,,,,,,,,,,,,,,,
040,001,040,137,Oklahoma,Adair County,Oklahoma,Stephens County,0,18,243,237,-243,237,243,237,,,,,,,,,,,,,,,,,,,,,,,,
040,001,040,143,Oklahoma,Adair County,Oklahoma,Tulsa County,134,137,142,98,-8,187,276,149,,,,,,,,,,,,,,,,,,,,,,,,
040,001,040,145,Oklahoma,Adair County,Oklahoma,Wagoner County,0,18,10,15,-10,15,10,15,,,,,,,,,,,,,,,,,,,,,,,,
040,001,040,147,Oklahoma,Adair County,Oklahoma,Washington County,0,18,9,16,-9,16,9,16,,,,,,,,,,,,,,,,,,,,,,,,
040,001,042,063,Oklahoma,Adair County,Pennsylvania,Indiana County,0,18,27,34,-27,34,27,34,,,,,,,,,,,,,,,,,,,,,,,,
040,001,042,117,Oklahoma,Adair County,Pennsylvania,Tioga County,0,18,4,4,-4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,
040,001,048,113,Oklahoma,Adair County,Texas,Dallas County,9,11,0,30,9,11,9,11,,,,,,,,,,,,,,,,,,,,,,,,
040,001,048,201,Oklahoma,Adair County,Texas,Harris County,0,18,25,40,-25,40,25,40,,,,,,,,,,,,,,,,,,,,,,,,
040,001,048,231,Oklahoma,Adair County,Texas,Hunt County,25,39,0,30,25,39,25,39,,,,,,,,,,,,,,,,,,,,,,,,
040,001,048,321,Oklahoma,Adair County,Texas,Matagorda County,0,18,9,14,-9,14,9,14,,,,,,,,,,,,,,,,,,,,,,,,
040,001,055,129,Oklahoma,Adair County,Wisconsin,Washburn County,15,20,0,15,15,20,15,20,,,,,,,,,,,,,,,,,,,,,,,,
040,001,EUR,000,Oklahoma,Adair County,Europe,-,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040,001,OCE,000,Oklahoma,Adair County,Oceania and At Sea,-,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040,003,002,110,Oklahoma,Alfalfa County,Alaska,Juneau City and Borough,7,11,0,20,7,11,7,11,,,,,,,,,,,,,,,,,,,,,,,,
040,003,004,013,Oklahoma,Alfalfa County,Arizona,Maricopa County,10,16,0,30,10,16,10,16,,,,,,,,,,,,,,,,,,,,,,,,
040,003,005,141,Oklahoma,Alfalfa County,Arkansas,Van Buren County,2,4,0,19,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,
040,003,013,185,Oklahoma,Alfalfa County,Georgia,Lowndes County,14,19,0,31,14,19,14,19,,,,,,,,,,,,,,,,,,,,,,,,
040,003,019,007,Oklahoma,Alfalfa County,Iowa,Appanoose County,2,5,0,16,2,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,
040,003,020,007,Oklahoma,Alfalfa County,Kansas,Barber County,7,10,0,10,7,10,7,10,,,,,,,,,,,,,,,,,,,,,,,,
040,003,020,035,Oklahoma,Alfalfa County,Kansas,Cowley County,0,14,18,29,-18,29,18,29,,,,,,,,,,,,,,,,,,,,,,,,
040,003,020,079,Oklahoma,Alfalfa County,Kansas,Harvey County,2,3,0,22,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,
040,003,020,099,Oklahoma,Alfalfa County,Kansas,Labette County,0,14,11,15,-11,15,11,15,,,,,,,,,,,,,,,,,,,,,,,,
040,003,020,167,Oklahoma,Alfalfa County,Kansas,Russell County,1,3,0,15,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,
040,003,020,173,Oklahoma,Alfalfa County,Kansas,Sedgwick County,2,3,0,24,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,
040,003,029,097,Oklahoma,Alfalfa County,Missouri,Jasper County,19,27,0,26,19,27,19,27,,,,,,,,,,,,,,,,,,,,,,,,
040,003,031,153,Oklahoma,Alfalfa County,Nebraska,Sarpy County,12,19,0,22,12,19,12,19,,,,,,,,,,,,,,,,,,,,,,,,
040,003,032,003,Oklahoma,Alfalfa County,Nevada,Clark County,2,3,0,31,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,
040,003,035,041,Oklahoma,Alfalfa County,New Mexico,Roosevelt County,12,14,0,19,12,14,12,14,,,,,,,,,,,,,,,,,,,,,,,,
040,003,039,027,Oklahoma,Alfalfa County,Ohio,Clinton County,51,62,0,24,51,62,51,62,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,001,Oklahoma,Alfalfa County,Oklahoma,Adair County,5,6,0,18,5,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,005,Oklahoma,Alfalfa County,Oklahoma,Atoka County,4,9,23,25,-19,26,27,26,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,011,Oklahoma,Alfalfa County,Oklahoma,Blaine County,0,14,19,25,-19,25,19,25,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,013,Oklahoma,Alfalfa County,Oklahoma,Bryan County,5,8,0,21,5,8,5,8,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,015,Oklahoma,Alfalfa County,Oklahoma,Caddo County,0,14,7,14,-7,14,7,14,,,,,,,,,,,,,,,,,,,,,,,,
