Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,,,,,,,,,,,,,,,,,,,,,,
008,001,006,059,Colorado,Adams County,California,Orange County,225,182,135,183,90,260,360,255,,,,,,,,,,,,,,,,,,,,,,,,
008,001,006,061,Colorado,Adams County,California,Placer County,15,24,0,29,15,24,15,24,,,,,,,,,,,,,,,,,,,,,,,,
008,001,006,065,Colorado,Adams County,California,Riverside County,75,62,28,36,47,71,103,73,,,,,,,,,,,,,,,,,,,,,,,,
008,001,006,067,Colorado,Adams County,California,Sacramento County,0,28,13,20,-13,20,13,20,,,,,,,,,,,,,,,,,,,,,,,,
008,001,006,071,Colorado,Adams County,California,San Bernardino County,89,83,133,214,-44,231,222,227,,,,,,,,,,,,,,,,,,,,,,,,
008,001,006,073,Colorado,Adams County,California,San Diego County,218,128,100,71,118,136,318,155,,,,,,,,,,,,,,,,,,,,,,,,
008,001,006,075,Colorado,Adams County,California,San Francisco County,0,28,8,12,-8,12,8,12,,,,,,,,,,,,,,,,,,,,,,,,
008,001,006,077,Colorado,Adams County,California,San Joaquin County,0,28,32,36,-32,36,32,36,,,,,,,,,,,,,,,,,,,,,,,,
008,001,006,079,Colorado,Adams County,California,San Luis Obispo County,0,28,20,32,-20,32,20,32,,,,,,,,,,,,,,,,,,,,,,,,
008,001,006,081,Colorado,Adams County,California,San Mateo County,22,34,0,29,22,34,22,34,,,,,,,,,,,,,,,,,,,,,,,,
008,001,006,083,Colorado,Adams County,California,Santa Barbara County,0,28,12,18,-12,18,12,18,,,,,,,,,,,,,,,,,,,,,,,,
008,001,006,085,Colorado,Adams County,California,Santa Clara County,15,25,23,26,-8,36,38,36,,,,,,,,,,,,,,,,,,,,,,,,
008,001,006,095,Colorado,Adams County,California,Solano County,0,28,65,72,-65,72,65,72,,,,,,,,,,,,,,,,,,,,,,,,
008,001,006,099,Colorado,Adams County,California,Stanislaus County,58,94,0,29,58,94,58,94,,,,,,,,,,,,,,,,,,,,,,,,
008,001,006,107,Colorado,Adams County,California,Tulare County,0,28,16,25,-16,25,16,25,,,,,,,,,,,,,,,,,,,,,,,,
008,001,006,111,Colorado,Adams County,California,Ventura County,106,139,16,28,90,144,122,141,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,003,Colorado,Adams County,Colorado,Alamosa County,13,25,17,25,-4,36,30,34,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,005,Colorado,Adams County,Colorado,Arapahoe County,"5,881",964,"5,377",946,504,"1,348","11,258","1,353",,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,009,Colorado,Adams County,Colorado,Baca County,0,28,1,4,-1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,011,Colorado,Adams County,Colorado,Bent County,29,24,14,19,15,31,43,31,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,013,Colorado,Adams County,Colorado,Boulder County,"1,879",582,"1,244",306,635,696,"3,123",616,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,014,Colorado,Adams County,Colorado,Broomfield County,"1,600",590,"1,907",651,-307,864,"3,507",893,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,015,Colorado,Adams County,Colorado,Chaffee County,0,28,22,32,-22,32,22,32,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,017,Colorado,Adams County,Colorado,Cheyenne County,0,28,2,4,-2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,019,Colorado,Adams County,Colorado,Clear Creek County,55,56,18,23,37,62,73,59,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,021,Colorado,Adams County,Colorado,Conejos County,152,177,0,17,152,177,152,177,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,023,Colorado,Adams County,Colorado,Costilla County,21,32,29,38,-8,49,50,49,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,027,Colorado,Adams County,Colorado,Custer County,0,28,2,4,-2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,029,Colorado,Adams County,Colorado,Delta County,85,75,37,44,48,87,122,86,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,031,Colorado,Adams County,Colorado,Denver County,"8,024","1,080","5,770",728,"2,254","1,303","13,794","1,303",,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,035,Colorado,Adams County,Colorado,Douglas County,726,256,636,262,90,361,"1,362",371,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,037,Colorado,Adams County,Colorado,Eagle County,16,21,0,28,16,21,16,21,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,039,Colorado,Adams County,Colorado,Elbert County,85,72,0,22,85,72,85,72,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,041,Colorado,Adams County,Colorado,El Paso County,440,194,763,368,-323,417,"1,203",414,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,043,Colorado,Adams County,Colorado,Fremont County,169,126,17,20,152,129,186,125,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,045,Colorado,Adams County,Colorado,Garfield County,42,48,92,98,-50,108,134,111,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,047,Colorado,Adams County,Colorado,Gilpin County,22,26,20,33,2,43,42,42,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,049,Colorado,Adams County,Colorado,Grand County,12,17,12,14,0,26,24,17,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,051,Colorado,Adams County,Colorado,Gunnison County,65,81,30,30,35,86,95,86,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,053,Colorado,Adams County,Colorado,Hinsdale County,0,28,1,2,-1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,055,Colorado,Adams County,Colorado,Huerfano County,0,28,116,146,-116,146,116,146,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,059,Colorado,Adams County,Colorado,Jefferson County,"6,049",850,"5,938",967,111,"1,357","11,987","1,214",,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,063,Colorado,Adams County,Colorado,Kit Carson County,7,11,22,33,-15,33,29,35,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,065,Colorado,Adams County,Colorado,Lake County,11,22,14,20,-3,30,25,30,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,067,Colorado,Adams County,Colorado,La Plata County,51,76,25,29,26,80,76,82,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,069,Colorado,Adams County,Colorado,Larimer County,705,275,755,244,-50,375,"1,460",359,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,071,Colorado,Adams County,Colorado,Las Animas County,7,12,30,29,-23,31,37,32,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,073,Colorado,Adams County,Colorado,Lincoln County,6,12,11,15,-5,20,17,19,,,,,,,,,,,,,,,,,,,,,,,,
