Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,,,,,,,,,,,,,,,,,,,,,,
049,001,049,057,Utah,Beaver County,Utah,Weber County,19,19,49,38,-30,41,68,44,,,,,,,,,,,,,,,,,,,,,,,,
049,001,053,071,Utah,Beaver County,Washington,Walla Walla County,1,3,0,28,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,
049,001,056,003,Utah,Beaver County,Wyoming,Big Horn County,0,16,14,31,-14,31,14,31,,,,,,,,,,,,,,,,,,,,,,,,
049,001,056,025,Utah,Beaver County,Wyoming,Natrona County,1,4,0,27,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,
049,001,ASI,000,Utah,Beaver County,Asia,-,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049,001,CAM,000,Utah,Beaver County,Central America,-,38,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049,001,EUR,000,Utah,Beaver County,Europe,-,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049,001,OCE,000,Utah,Beaver County,Oceania and At Sea,-,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049,003,001,089,Utah,Box Elder County,Alabama,Madison County,0,27,13,21,-13,21,13,21,,,,,,,,,,,,,,,,,,,,,,,,
049,003,002,020,Utah,Box Elder County,Alaska,Anchorage Municipality,16,23,0,22,16,23,16,23,,,,,,,,,,,,,,,,,,,,,,,,
049,003,002,090,Utah,Box Elder County,Alaska,Fairbanks North Star Borough,4,6,0,22,4,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,
049,003,004,013,Utah,Box Elder County,Arizona,Maricopa County,62,91,14,17,48,93,76,92,,,,,,,,,,,,,,,,,,,,,,,,
049,003,004,019,Utah,Box Elder County,Arizona,Pima County,5,7,0,30,5,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,
049,003,006,019,Utah,Box Elder County,California,Fresno County,0,27,15,21,-15,21,15,21,,,,,,,,,,,,,,,,,,,,,,,,
049,003,006,037,Utah,Box Elder County,California,Los Angeles County,28,32,0,29,28,32,28,32,,,,,,,,,,,,,,,,,,,,,,,,
049,003,006,059,Utah,Box Elder County,California,Orange County,40,58,39,62,1,83,79,87,,,,,,,,,,,,,,,,,,,,,,,,
049,003,006,065,Utah,Box Elder County,California,Riverside County,0,27,15,23,-15,23,15,23,,,,,,,,,,,,,,,,,,,,,,,,
049,003,006,071,Utah,Box Elder County,California,San Bernardino County,9,13,0,29,9,13,9,13,,,,,,,,,,,,,,,,,,,,,,,,
049,003,006,073,Utah,Box Elder County,California,San Diego County,36,32,0,29,36,32,36,32,,,,,,,,,,,,,,,,,,,,,,,,
049,003,008,005,Utah,Box Elder County,Colorado,Arapahoe County,65,104,4,6,61,104,69,104,,,,,,,,,,,,,,,,,,,,,,,,
049,003,008,031,Utah,Box Elder County,Colorado,Denver County,18,28,0,28,18,28,18,28,,,,,,,,,,,,,,,,,,,,,,,,
049,003,008,041,Utah,Box Elder County,Colorado,El Paso County,189,242,0,28,189,242,189,242,,,,,,,,,,,,,,,,,,,,,,,,
049,003,008,059,Utah,Box Elder County,Colorado,Jefferson County,48,58,0,28,48,58,48,58,,,,,,,,,,,,,,,,,,,,,,,,
049,003,008,123,Utah,Box Elder County,Colorado,Weld County,3,4,0,28,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,
049,003,009,009,Utah,Box Elder County,Connecticut,New Haven County,19,20,0,28,19,20,19,20,,,,,,,,,,,,,,,,,,,,,,,,
049,003,012,005,Utah,Box Elder County,Florida,Bay County,0,27,3,4,-3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,
049,003,012,073,Utah,Box Elder County,Florida,Leon County,2,4,0,32,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,
049,003,013,021,Utah,Box Elder County,Georgia,Bibb County,2,5,0,31,2,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,
049,003,013,245,Utah,Box Elder County,Georgia,Richmond County,0,27,7,12,-7,12,7,12,,,,,,,,,,,,,,,,,,,,,,,,
049,003,015,001,Utah,Box Elder County,Hawaii,Hawaii County,6,9,18,29,-12,30,24,31,,,,,,,,,,,,,,,,,,,,,,,,
049,003,015,003,Utah,Box Elder County,Hawaii,Honolulu County,0,27,47,52,-47,52,47,52,,,,,,,,,,,,,,,,,,,,,,,,
049,003,016,005,Utah,Box Elder County,Idaho,Bannock County,5,9,0,27,5,9,5,9,,,,,,,,,,,,,,,,,,,,,,,,
049,003,016,007,Utah,Box Elder County,Idaho,Bear Lake County,5,9,0,16,5,9,5,9,,,,,,,,,,,,,,,,,,,,,,,,
049,003,016,019,Utah,Box Elder County,Idaho,Bonneville County,4,7,0,27,4,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,
049,003,016,027,Utah,Box Elder County,Idaho,Canyon County,0,27,11,16,-11,16,11,16,,,,,,,,,,,,,,,,,,,,,,,,
049,003,016,029,Utah,Box Elder County,Idaho,Caribou County,21,23,6,8,15,25,27,24,,,,,,,,,,,,,,,,,,,,,,,,
049,003,016,035,Utah,Box Elder County,Idaho,Clearwater County,2,4,0,16,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,
049,003,016,041,Utah,Box Elder County,Idaho,Franklin County,8,12,10,16,-2,20,18,20,,,,,,,,,,,,,,,,,,,,,,,,
049,003,016,057,Utah,Box Elder County,Idaho,Latah County,22,31,0,24,22,31,22,31,,,,,,,,,,,,,,,,,,,,,,,,
049,003,016,065,Utah,Box Elder County,Idaho,Madison County,14,14,78,110,-64,113,92,110,,,,,,,,,,,,,,,,,,,,,,,,
049,003,016,071,Utah,Box Elder County,Idaho,Oneida County,12,15,64,52,-52,56,76,53,,,,,,,,,,,,,,,,,,,,,,,,
049,003,016,083,Utah,Box Elder County,Idaho,Twin Falls County,13,16,0,27,13,16,13,16,,,,,,,,,,,,,,,,,,,,,,,,
049,003,017,031,Utah,Box Elder County,Illinois,Cook County,4,6,0,27,4,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,
049,003,018,039,Utah,Box Elder County,Indiana,Elkhart County,22,35,0,27,22,35,22,35,,,,,,,,,,,,,,,,,,,,,,,,
049,003,018,107,Utah,Box Elder County,Indiana,Montgomery County,2,3,0,24,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,
049,003,019,041,Utah,Box Elder County,Iowa,Clay County,0,27,2,3,-2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,
049,003,019,169,Utah,Box Elder County,Iowa,Story County,10,16,0,23,10,16,10,16,,,,,,,,,,,,,,,,,,,,,,,,
049,003,020,203,Utah,Box Elder County,Kansas,Wichita County,3,5,0,10,3,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,
049,003,021,111,Utah,Box Elder County,Kentucky,Jefferson County,0,27,38,59,-38,59,38,59,,,,,,,,,,,,,,,,,,,,,,,,
