Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,,,,,,,,,,,,,,,,,,,,,,
021,003,021,113,Kentucky,Allen County,Kentucky,Jessamine County,2,4,0,27,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,
021,003,021,117,Kentucky,Allen County,Kentucky,Kenton County,6,11,0,27,6,11,6,11,,,,,,,,,,,,,,,,,,,,,,,,
021,003,021,129,Kentucky,Allen County,Kentucky,Lee County,109,165,0,16,109,165,109,165,,,,,,,,,,,,,,,,,,,,,,,,
021,003,021,139,Kentucky,Allen County,Kentucky,Livingston County,12,21,0,16,12,21,12,21,,,,,,,,,,,,,,,,,,,,,,,,
021,003,021,141,Kentucky,Allen County,Kentucky,Logan County,98,146,7,8,91,150,105,142,,,,,,,,,,,,,,,,,,,,,,,,
021,003,021,145,Kentucky,Allen County,Kentucky,McCracken County,7,12,0,27,7,12,7,12,,,,,,,,,,,,,,,,,,,,,,,,
021,003,021,171,Kentucky,Allen County,Kentucky,Monroe County,0,21,39,47,-39,47,39,47,,,,,,,,,,,,,,,,,,,,,,,,
021,003,021,177,Kentucky,Allen County,Kentucky,Muhlenberg County,0,21,6,11,-6,11,6,11,,,,,,,,,,,,,,,,,,,,,,,,
021,003,021,183,Kentucky,Allen County,Kentucky,Ohio County,0,21,125,185,-125,185,125,185,,,,,,,,,,,,,,,,,,,,,,,,
021,003,021,205,Kentucky,Allen County,Kentucky,Rowan County,0,21,7,14,-7,14,7,14,,,,,,,,,,,,,,,,,,,,,,,,
021,003,021,211,Kentucky,Allen County,Kentucky,Shelby County,4,8,0,24,4,8,4,8,,,,,,,,,,,,,,,,,,,,,,,,
021,003,021,213,Kentucky,Allen County,Kentucky,Simpson County,79,58,18,19,61,61,97,60,,,,,,,,,,,,,,,,,,,,,,,,
021,003,021,217,Kentucky,Allen County,Kentucky,Taylor County,0,21,5,9,-5,9,5,9,,,,,,,,,,,,,,,,,,,,,,,,
021,003,021,227,Kentucky,Allen County,Kentucky,Warren County,297,160,215,130,82,199,512,213,,,,,,,,,,,,,,,,,,,,,,,,
021,003,021,235,Kentucky,Allen County,Kentucky,Whitley County,3,7,0,24,3,7,3,7,,,,,,,,,,,,,,,,,,,,,,,,
021,003,025,027,Kentucky,Allen County,Massachusetts,Worcester County,14,28,0,29,14,28,14,28,,,,,,,,,,,,,,,,,,,,,,,,
021,003,032,003,Kentucky,Allen County,Nevada,Clark County,14,15,0,31,14,15,14,15,,,,,,,,,,,,,,,,,,,,,,,,
021,003,034,041,Kentucky,Allen County,New Jersey,Warren County,6,13,0,28,6,13,6,13,,,,,,,,,,,,,,,,,,,,,,,,
021,003,037,021,Kentucky,Allen County,North Carolina,Buncombe County,16,17,0,29,16,17,16,17,,,,,,,,,,,,,,,,,,,,,,,,
021,003,038,101,Kentucky,Allen County,North Dakota,Ward County,0,21,96,157,-96,157,96,157,,,,,,,,,,,,,,,,,,,,,,,,
021,003,039,155,Kentucky,Allen County,Ohio,Trumbull County,13,21,0,27,13,21,13,21,,,,,,,,,,,,,,,,,,,,,,,,
021,003,047,027,Kentucky,Allen County,Tennessee,Clay County,4,9,0,17,4,9,4,9,,,,,,,,,,,,,,,,,,,,,,,,
021,003,047,037,Kentucky,Allen County,Tennessee,Davidson County,161,197,22,34,139,200,183,201,,,,,,,,,,,,,,,,,,,,,,,,
021,003,047,111,Kentucky,Allen County,Tennessee,Macon County,15,16,37,44,-22,48,52,46,,,,,,,,,,,,,,,,,,,,,,,,
021,003,047,125,Kentucky,Allen County,Tennessee,Montgomery County,0,21,10,18,-10,18,10,18,,,,,,,,,,,,,,,,,,,,,,,,
021,003,047,147,Kentucky,Allen County,Tennessee,Robertson County,28,30,0,29,28,30,28,30,,,,,,,,,,,,,,,,,,,,,,,,
021,003,047,165,Kentucky,Allen County,Tennessee,Sumner County,26,41,53,44,-27,60,79,61,,,,,,,,,,,,,,,,,,,,,,,,
021,003,047,169,Kentucky,Allen County,Tennessee,Trousdale County,5,8,0,17,5,8,5,8,,,,,,,,,,,,,,,,,,,,,,,,
021,003,047,185,Kentucky,Allen County,Tennessee,White County,0,21,8,15,-8,15,8,15,,,,,,,,,,,,,,,,,,,,,,,,
021,003,047,189,Kentucky,Allen County,Tennessee,Wilson County,0,21,3,7,-3,7,3,7,,,,,,,,,,,,,,,,,,,,,,,,
021,003,ASI,000,Kentucky,Allen County,Asia,-,26,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021,003,CAM,000,Kentucky,Allen County,Central America,-,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021,003,NAM,000,Kentucky,Allen County,Northern America,-,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021,005,001,073,Kentucky,Anderson County,Alabama,Jefferson County,0,21,12,27,-12,27,12,27,,,,,,,,,,,,,,,,,,,,,,,,
021,005,004,019,Kentucky,Anderson County,Arizona,Pima County,0,21,6,10,-6,10,6,10,,,,,,,,,,,,,,,,,,,,,,,,
021,005,012,069,Kentucky,Anderson County,Florida,Lake County,0,21,51,48,-51,48,51,48,,,,,,,,,,,,,,,,,,,,,,,,
021,005,018,003,Kentucky,Anderson County,Indiana,Allen County,6,9,0,27,6,9,6,9,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,001,Kentucky,Anderson County,Kentucky,Adair County,0,21,10,16,-10,16,10,16,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,003,Kentucky,Anderson County,Kentucky,Allen County,8,15,0,21,8,15,8,15,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,009,Kentucky,Anderson County,Kentucky,Barren County,16,26,0,24,16,26,16,26,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,017,Kentucky,Anderson County,Kentucky,Bourbon County,0,21,6,10,-6,10,6,10,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,021,Kentucky,Anderson County,Kentucky,Boyle County,16,28,66,69,-50,74,82,74,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,025,Kentucky,Anderson County,Kentucky,Breathitt County,0,21,6,12,-6,12,6,12,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,029,Kentucky,Anderson County,Kentucky,Bullitt County,5,12,0,27,5,12,5,12,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,031,Kentucky,Anderson County,Kentucky,Butler County,6,13,0,18,6,13,6,13,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,037,Kentucky,Anderson County,Kentucky,Campbell County,0,21,15,21,-15,21,15,21,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,053,Kentucky,Anderson County,Kentucky,Clinton County,0,21,8,15,-8,15,8,15,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,067,Kentucky,Anderson County,Kentucky,Fayette County,175,107,103,50,72,123,278,113,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,073,Kentucky,Anderson County,Kentucky,Franklin County,326,201,632,303,-306,372,958,357,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,079,Kentucky,Anderson County,Kentucky,Garrard County,16,26,0,18,16,26,16,26,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,081,Kentucky,Anderson County,Kentucky,Grant County,0,21,5,10,-5,10,5,10,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,083,Kentucky,Anderson County,Kentucky,Graves County,0,21,1,2,-1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,095,Kentucky,Anderson County,Kentucky,Harlan County,0,21,7,16,-7,16,7,16,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,097,Kentucky,Anderson County,Kentucky,Harrison County,0,21,3,7,-3,7,3,7,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,111,Kentucky,Anderson County,Kentucky,Jefferson County,207,248,35,33,172,253,242,248,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,113,Kentucky,Anderson County,Kentucky,Jessamine County,93,108,22,33,71,113,115,112,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,117,Kentucky,Anderson County,Kentucky,Kenton County,1,2,29,45,-28,45,30,45,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,125,Kentucky,Anderson County,Kentucky,Laurel County,0,21,1,3,-1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,137,Kentucky,Anderson County,Kentucky,Lincoln County,0,21,5,10,-5,10,5,10,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,145,Kentucky,Anderson County,Kentucky,McCracken County,0,21,8,15,-8,15,8,15,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,151,Kentucky,Anderson County,Kentucky,Madison County,0,21,27,33,-27,33,27,33,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,155,Kentucky,Anderson County,Kentucky,Marion County,0,21,16,21,-16,21,16,21,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,167,Kentucky,Anderson County,Kentucky,Mercer County,36,53,76,70,-40,89,112,87,,,,,,,,,,,,,,,,,,,,,,,,
021,005,021,179,Kentucky,Anderson County,Kentucky,Nelson County,5,12,0,24,5,12,5,12,,,,,,,,,,,,,,,,,,,,,,,,
