Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,,,,,,,,,,,,,,,,,,,,,,
053,005,002,020,Washington,Benton County,Alaska,Anchorage Municipality,27,37,18,27,9,48,45,43,,,,,,,,,,,,,,,,,,,,,,,,
053,005,002,110,Washington,Benton County,Alaska,Juneau City and Borough,0,28,18,28,-18,28,18,28,,,,,,,,,,,,,,,,,,,,,,,,
053,005,002,130,Washington,Benton County,Alaska,Ketchikan Gateway Borough,0,28,14,21,-14,21,14,21,,,,,,,,,,,,,,,,,,,,,,,,
053,005,004,013,Washington,Benton County,Arizona,Maricopa County,411,440,269,232,142,556,680,430,,,,,,,,,,,,,,,,,,,,,,,,
053,005,004,015,Washington,Benton County,Arizona,Mohave County,0,28,9,15,-9,15,9,15,,,,,,,,,,,,,,,,,,,,,,,,
053,005,004,019,Washington,Benton County,Arizona,Pima County,8,14,23,37,-15,39,31,40,,,,,,,,,,,,,,,,,,,,,,,,
053,005,004,027,Washington,Benton County,Arizona,Yuma County,0,28,23,24,-23,24,23,24,,,,,,,,,,,,,,,,,,,,,,,,
053,005,005,007,Washington,Benton County,Arkansas,Benton County,189,244,0,28,189,244,189,244,,,,,,,,,,,,,,,,,,,,,,,,
053,005,005,023,Washington,Benton County,Arkansas,Cleburne County,0,28,17,25,-17,25,17,25,,,,,,,,,,,,,,,,,,,,,,,,
053,005,005,119,Washington,Benton County,Arkansas,Pulaski County,12,20,0,28,12,20,12,20,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,001,Washington,Benton County,California,Alameda County,20,32,25,41,-5,52,45,51,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,013,Washington,Benton County,California,Contra Costa County,1,2,0,29,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,017,Washington,Benton County,California,El Dorado County,13,15,0,29,13,15,13,15,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,023,Washington,Benton County,California,Humboldt County,0,28,48,76,-48,76,48,76,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,037,Washington,Benton County,California,Los Angeles County,568,457,31,47,537,462,599,457,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,053,Washington,Benton County,California,Monterey County,30,39,0,29,30,39,30,39,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,055,Washington,Benton County,California,Napa County,10,16,0,29,10,16,10,16,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,059,Washington,Benton County,California,Orange County,79,124,0,29,79,124,79,124,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,061,Washington,Benton County,California,Placer County,0,28,121,188,-121,188,121,188,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,065,Washington,Benton County,California,Riverside County,44,45,0,29,44,45,44,45,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,067,Washington,Benton County,California,Sacramento County,55,64,102,94,-47,135,157,87,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,069,Washington,Benton County,California,San Benito County,26,43,0,29,26,43,26,43,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,071,Washington,Benton County,California,San Bernardino County,112,117,72,80,40,145,184,138,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,073,Washington,Benton County,California,San Diego County,63,56,81,128,-18,138,144,141,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,075,Washington,Benton County,California,San Francisco County,28,45,0,29,28,45,28,45,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,077,Washington,Benton County,California,San Joaquin County,0,28,75,72,-75,72,75,72,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,079,Washington,Benton County,California,San Luis Obispo County,34,37,17,29,17,48,51,46,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,081,Washington,Benton County,California,San Mateo County,15,25,0,29,15,25,15,25,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,083,Washington,Benton County,California,Santa Barbara County,26,28,0,29,26,28,26,28,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,085,Washington,Benton County,California,Santa Clara County,43,70,0,29,43,70,43,70,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,097,Washington,Benton County,California,Sonoma County,0,28,4,5,-4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,111,Washington,Benton County,California,Ventura County,21,35,0,29,21,35,21,35,,,,,,,,,,,,,,,,,,,,,,,,
053,005,006,113,Washington,Benton County,California,Yolo County,0,28,27,36,-27,36,27,36,,,,,,,,,,,,,,,,,,,,,,,,
053,005,008,001,Washington,Benton County,Colorado,Adams County,0,28,20,32,-20,32,20,32,,,,,,,,,,,,,,,,,,,,,,,,
053,005,008,013,Washington,Benton County,Colorado,Boulder County,0,28,26,29,-26,29,26,29,,,,,,,,,,,,,,,,,,,,,,,,
053,005,008,014,Washington,Benton County,Colorado,Broomfield County,12,19,0,28,12,19,12,19,,,,,,,,,,,,,,,,,,,,,,,,
053,005,008,059,Washington,Benton County,Colorado,Jefferson County,27,41,66,109,-39,116,93,117,,,,,,,,,,,,,,,,,,,,,,,,
053,005,008,077,Washington,Benton County,Colorado,Mesa County,0,28,23,31,-23,31,23,31,,,,,,,,,,,,,,,,,,,,,,,,
053,005,008,101,Washington,Benton County,Colorado,Pueblo County,0,28,29,32,-29,32,29,32,,,,,,,,,,,,,,,,,,,,,,,,
053,005,008,107,Washington,Benton County,Colorado,Routt County,0,28,11,19,-11,19,11,19,,,,,,,,,,,,,,,,,,,,,,,,
053,005,008,123,Washington,Benton County,Colorado,Weld County,0,28,58,87,-58,87,58,87,,,,,,,,,,,,,,,,,,,,,,,,
053,005,012,033,Washington,Benton County,Florida,Escambia County,5,12,48,78,-43,79,53,78,,,,,,,,,,,,,,,,,,,,,,,,
053,005,012,073,Washington,Benton County,Florida,Leon County,29,49,0,32,29,49,29,49,,,,,,,,,,,,,,,,,,,,,,,,
053,005,012,085,Washington,Benton County,Florida,Martin County,0,28,27,43,-27,43,27,43,,,,,,,,,,,,,,,,,,,,,,,,
053,005,012,095,Washington,Benton County,Florida,Orange County,0,28,9,14,-9,14,9,14,,,,,,,,,,,,,,,,,,,,,,,,
053,005,012,099,Washington,Benton County,Florida,Palm Beach County,82,114,0,32,82,114,82,114,,,,,,,,,,,,,,,,,,,,,,,,
053,005,012,103,Washington,Benton County,Florida,Pinellas County,0,28,17,27,-17,27,17,27,,,,,,,,,,,,,,,,,,,,,,,,
053,005,012,111,Washington,Benton County,Florida,St. Lucie County,0,28,31,50,-31,50,31,50,,,,,,,,,,,,,,,,,,,,,,,,
053,005,012,127,Washington,Benton County,Florida,Volusia County,51,86,0,32,51,86,51,86,,,,,,,,,,,,,,,,,,,,,,,,
053,005,013,051,Washington,Benton County,Georgia,Chatham County,0,28,22,28,-22,28,22,28,,,,,,,,,,,,,,,,,,,,,,,,
