Walton ,Florida,18.63
Washington ,Florida,15.44
Appling ,Georgia,13.90
Atkinson ,Georgia,9.29
Bacon ,Georgia,15.15
Baker ,Georgia,3.69
Baldwin ,Georgia,66.47
Banks ,Georgia,30.40
Barrow ,Georgia,169.31
Bartow ,Georgia,83.18
Ben Hill ,Georgia,26.63
Berrien ,Georgia,16.06
Bibb ,Georgia,233.93
Bleckley ,Georgia,22.50
Brantley ,Georgia,15.79
Brooks ,Georgia,12.03
Bryan ,Georgia,28.17
Bulloch ,Georgia,39.93
Burke ,Georgia,10.60
Butts ,Georgia,47.97
Calhoun ,Georgia,8.88
Camden ,Georgia,25.42
Candler ,Georgia,16.97
Carroll ,Georgia,86.10
Catoosa ,Georgia,155.22
Charlton ,Georgia,6.54
Chatham ,Georgia,170.03
Chattahoochee ,Georgia,19.74
Chattooga ,Georgia,30.95
Cherokee ,Georgia,200.07
Clarke ,Georgia,386.82
Clay ,Georgia,5.41
Clayton ,Georgia,706.82
Clinch ,Georgia,3.18
Cobb ,Georgia,803.75
Coffee ,Georgia,27.69
Colquitt ,Georgia,32.10
Columbia ,Georgia,169.98
Cook ,Georgia,28.26
Coweta ,Georgia,115.34
Crawford ,Georgia,14.79
Crisp ,Georgia,32.07
Dade ,Georgia,36.59
Dawson ,Georgia,40.85
Decatur ,Georgia,16.95
DeKalb ,Georgia,1015.79
Dodge ,Georgia,16.29
Dooly ,Georgia,13.90
Dougherty ,Georgia,107.27
Douglas ,Georgia,261.93
Early ,Georgia,7.88
Echols ,Georgia,3.72
Effingham ,Georgia,43.54
Elbert ,Georgia,20.22
Emanuel ,Georgia,12.79
Evans ,Georgia,22.38
Fannin ,Georgia,23.40
Fayette ,Georgia,209.91
Floyd ,Georgia,71.36
Forsyth ,Georgia,305.24
Franklin ,Georgia,31.89
Fulton ,Georgia,711.25
Gilmer ,Georgia,25.59
Glascock ,Georgia,8.29
Glynn ,Georgia,53.77
Gordon ,Georgia,60.13
Grady ,Georgia,21.21
Greene ,Georgia,15.51
Gwinnett ,Georgia,759.60
Habersham ,Georgia,59.92
Hall ,Georgia,168.86
Hancock ,Georgia,7.16
Haralson ,Georgia,38.85
Harris ,Georgia,26.66
Hart ,Georgia,38.24
Heard ,Georgia,14.82
Henry ,Georgia,249.63
Houston ,Georgia,150.06
Irwin ,Georgia,10.03
Jackson ,Georgia,68.69
Jasper ,Georgia,14.06
Jeff Davis ,Georgia,17.27
Jefferson ,Georgia,11.90
Jenkins ,Georgia,10.15
Johnson ,Georgia,12.30
Jones ,Georgia,27.90
Lamar ,Georgia,37.31
Lanier ,Georgia,20.11
Laurens ,Georgia,22.64
Lee ,Georgia,31.03
Liberty ,Georgia,41.10
Lincoln ,Georgia,11.63
Long ,Georgia,15.89
Lowndes ,Georgia,85.39
Lumpkin ,Georgia,42.00
McDuffie ,Georgia,31.26
McIntosh ,Georgia,9.42
Macon ,Georgia,13.32
Madison ,Georgia,37.93
Marion ,Georgia,9.08
Meriwether ,Georgia,16.22
Miller ,Georgia,8.07
Mitchell ,Georgia,17.32
Monroe ,Georgia,26.19
Montgomery ,Georgia,14.23
Morgan ,Georgia,19.36
Murray ,Georgia,43.73
Muscogee ,Georgia,354.33
Newton ,Georgia,141.67
Oconee ,Georgia,70.51
Oglethorpe ,Georgia,12.71
Paulding ,Georgia,180.50
Peach ,Georgia,68.94
Pickens ,Georgia,49.08
Pierce ,Georgia,21.30
Pike ,Georgia,31.32
Polk ,Georgia,50.94
Pulaski ,Georgia,17.74
Putnam ,Georgia,22.88
Quitman ,Georgia,5.69
Rabun ,Georgia,16.63
Randolph ,Georgia,6.45
Richmond ,Georgia,237.36
Rockdale ,Georgia,254.05
Schley ,Georgia,11.71
Screven ,Georgia,8.38
Seminole ,Georgia,13.46
Spalding ,Georgia,123.48
Stephens ,Georgia,53.83
Stewart ,Georgia,4.89
Sumter ,Georgia,24.58
Talbot ,Georgia,6.31
Taliaferro ,Georgia,3.37
Tattnall ,Georgia,20.18
Taylor ,Georgia,8.61
Telfair ,Georgia,14.43
Terrell ,Georgia,10.32
Thomas ,Georgia,31.37
Tift ,Georgia,57.87
Toombs ,Georgia,28.38
Towns ,Georgia,24.18
Treutlen ,Georgia,12.80
Troup ,Georgia,59.78
Turner ,Georgia,10.83
Twiggs ,Georgia,9.03
Union ,Georgia,25.31
Upson ,Georgia,31.31
