Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,,,,,,,,,,,,,,,,,,,,,,
031,001,045,085,Nebraska,Adams County,South Carolina,Sumter County,0,20,35,52,-35,52,35,52,,,,,,,,,,,,,,,,,,,,,,,,
031,001,046,053,Nebraska,Adams County,South Dakota,Gregory County,23,32,0,9,23,32,23,32,,,,,,,,,,,,,,,,,,,,,,,,
031,001,046,065,Nebraska,Adams County,South Dakota,Hughes County,7,12,0,15,7,12,7,12,,,,,,,,,,,,,,,,,,,,,,,,
031,001,046,103,Nebraska,Adams County,South Dakota,Pennington County,9,18,5,8,4,20,14,20,,,,,,,,,,,,,,,,,,,,,,,,
031,001,048,085,Nebraska,Adams County,Texas,Collin County,10,17,0,30,10,17,10,17,,,,,,,,,,,,,,,,,,,,,,,,
031,001,048,113,Nebraska,Adams County,Texas,Dallas County,13,20,0,30,13,20,13,20,,,,,,,,,,,,,,,,,,,,,,,,
031,001,048,439,Nebraska,Adams County,Texas,Tarrant County,4,9,0,30,4,9,4,9,,,,,,,,,,,,,,,,,,,,,,,,
031,001,048,441,Nebraska,Adams County,Texas,Taylor County,0,20,24,37,-24,37,24,37,,,,,,,,,,,,,,,,,,,,,,,,
031,001,049,015,Nebraska,Adams County,Utah,Emery County,0,20,10,15,-10,15,10,15,,,,,,,,,,,,,,,,,,,,,,,,
031,001,049,035,Nebraska,Adams County,Utah,Salt Lake County,17,26,0,27,17,26,17,26,,,,,,,,,,,,,,,,,,,,,,,,
031,001,049,049,Nebraska,Adams County,Utah,Utah County,0,20,7,11,-7,11,7,11,,,,,,,,,,,,,,,,,,,,,,,,
031,001,050,021,Nebraska,Adams County,Vermont,Rutland County,0,20,43,49,-43,49,43,49,,,,,,,,,,,,,,,,,,,,,,,,
031,001,053,033,Nebraska,Adams County,Washington,King County,4,8,0,28,4,8,4,8,,,,,,,,,,,,,,,,,,,,,,,,
031,001,053,061,Nebraska,Adams County,Washington,Snohomish County,0,20,8,11,-8,11,8,11,,,,,,,,,,,,,,,,,,,,,,,,
031,001,056,005,Nebraska,Adams County,Wyoming,Campbell County,38,54,26,43,12,74,64,64,,,,,,,,,,,,,,,,,,,,,,,,
031,001,056,015,Nebraska,Adams County,Wyoming,Goshen County,0,20,44,75,-44,75,44,75,,,,,,,,,,,,,,,,,,,,,,,,
031,001,ASI,000,Nebraska,Adams County,Asia,-,52,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
031,001,CAM,000,Nebraska,Adams County,Central America,-,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
031,001,EUR,000,Nebraska,Adams County,Europe,-,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
031,001,NAM,000,Nebraska,Adams County,Northern America,-,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
031,003,004,019,Nebraska,Antelope County,Arizona,Pima County,2,4,0,30,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,
031,003,006,107,Nebraska,Antelope County,California,Tulare County,1,3,0,29,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,
031,003,008,069,Nebraska,Antelope County,Colorado,Larimer County,2,6,0,28,2,6,2,6,,,,,,,,,,,,,,,,,,,,,,,,
031,003,013,117,Nebraska,Antelope County,Georgia,Forsyth County,0,13,115,148,-115,148,115,148,,,,,,,,,,,,,,,,,,,,,,,,
031,003,013,145,Nebraska,Antelope County,Georgia,Harris County,1,3,0,28,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,
031,003,017,011,Nebraska,Antelope County,Illinois,Bureau County,2,3,0,24,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,
031,003,019,053,Nebraska,Antelope County,Iowa,Decatur County,32,44,0,14,32,44,32,44,,,,,,,,,,,,,,,,,,,,,,,,
031,003,019,125,Nebraska,Antelope County,Iowa,Marion County,0,13,3,7,-3,7,3,7,,,,,,,,,,,,,,,,,,,,,,,,
031,003,019,155,Nebraska,Antelope County,Iowa,Pottawattamie County,2,4,0,23,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,
031,003,019,185,Nebraska,Antelope County,Iowa,Wayne County,0,13,33,47,-33,47,33,47,,,,,,,,,,,,,,,,,,,,,,,,
031,003,027,145,Nebraska,Antelope County,Minnesota,Stearns County,2,3,0,20,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,
031,003,029,189,Nebraska,Antelope County,Missouri,St. Louis County,0,13,10,15,-10,15,10,15,,,,,,,,,,,,,,,,,,,,,,,,
031,003,031,001,Nebraska,Antelope County,Nebraska,Adams County,2,4,136,204,-134,203,138,205,,,,,,,,,,,,,,,,,,,,,,,,
031,003,031,009,Nebraska,Antelope County,Nebraska,Blaine County,0,13,5,6,-5,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,
031,003,031,011,Nebraska,Antelope County,Nebraska,Boone County,7,10,11,13,-4,17,18,16,,,,,,,,,,,,,,,,,,,,,,,,
031,003,031,015,Nebraska,Antelope County,Nebraska,Boyd County,0,13,5,5,-5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,
