Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,,,,,,,,,,,,,,,,,,,,,,
024,001,024,021,Maryland,Allegany County,Maryland,Frederick County,92,55,8,10,84,56,100,55,,,,,,,,,,,,,,,,,,,,,,,,
024,001,024,023,Maryland,Allegany County,Maryland,Garrett County,156,86,166,89,-10,129,322,119,,,,,,,,,,,,,,,,,,,,,,,,
024,001,024,025,Maryland,Allegany County,Maryland,Harford County,64,58,3,6,61,58,67,58,,,,,,,,,,,,,,,,,,,,,,,,
024,001,024,027,Maryland,Allegany County,Maryland,Howard County,32,25,259,332,-227,338,291,327,,,,,,,,,,,,,,,,,,,,,,,,
024,001,024,029,Maryland,Allegany County,Maryland,Kent County,8,15,4,7,4,17,12,17,,,,,,,,,,,,,,,,,,,,,,,,
024,001,024,031,Maryland,Allegany County,Maryland,Montgomery County,131,76,89,60,42,92,220,102,,,,,,,,,,,,,,,,,,,,,,,,
024,001,024,033,Maryland,Allegany County,Maryland,Prince George's County,233,109,210,132,23,167,443,175,,,,,,,,,,,,,,,,,,,,,,,,
024,001,024,035,Maryland,Allegany County,Maryland,Queen Anne's County,0,29,5,8,-5,8,5,8,,,,,,,,,,,,,,,,,,,,,,,,
024,001,024,037,Maryland,Allegany County,Maryland,St. Mary's County,47,40,48,42,-1,57,95,60,,,,,,,,,,,,,,,,,,,,,,,,
024,001,024,039,Maryland,Allegany County,Maryland,Somerset County,15,18,24,23,-9,30,39,29,,,,,,,,,,,,,,,,,,,,,,,,
024,001,024,041,Maryland,Allegany County,Maryland,Talbot County,8,15,47,50,-39,52,55,52,,,,,,,,,,,,,,,,,,,,,,,,
024,001,024,043,Maryland,Allegany County,Maryland,Washington County,407,135,183,82,224,163,590,154,,,,,,,,,,,,,,,,,,,,,,,,
024,001,024,045,Maryland,Allegany County,Maryland,Wicomico County,16,18,86,75,-70,79,102,76,,,,,,,,,,,,,,,,,,,,,,,,
024,001,024,047,Maryland,Allegany County,Maryland,Worcester County,0,29,1,2,-1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
024,001,024,510,Maryland,Allegany County,Maryland,Baltimore city,254,96,234,102,20,142,488,139,,,,,,,,,,,,,,,,,,,,,,,,
024,001,025,021,Maryland,Allegany County,Massachusetts,Norfolk County,17,26,0,29,17,26,17,26,,,,,,,,,,,,,,,,,,,,,,,,
024,001,026,161,Maryland,Allegany County,Michigan,Washtenaw County,6,12,0,24,6,12,6,12,,,,,,,,,,,,,,,,,,,,,,,,
