Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,,,,,,,,,,,,,,,,,,,,,,
022,001,022,077,Louisiana,Acadia Parish,Louisiana,Pointe Coupee Parish,36,58,0,22,36,58,36,58,,,,,,,,,,,,,,,,,,,,,,,,
022,001,022,079,Louisiana,Acadia Parish,Louisiana,Rapides Parish,28,43,5,9,23,43,33,44,,,,,,,,,,,,,,,,,,,,,,,,
022,001,022,085,Louisiana,Acadia Parish,Louisiana,Sabine Parish,16,24,0,22,16,24,16,24,,,,,,,,,,,,,,,,,,,,,,,,
022,001,022,089,Louisiana,Acadia Parish,Louisiana,St. Charles Parish,0,28,20,24,-20,24,20,24,,,,,,,,,,,,,,,,,,,,,,,,
022,001,022,091,Louisiana,Acadia Parish,Louisiana,St. Helena Parish,0,28,25,45,-25,45,25,45,,,,,,,,,,,,,,,,,,,,,,,,
022,001,022,097,Louisiana,Acadia Parish,Louisiana,St. Landry Parish,697,392,194,127,503,411,891,413,,,,,,,,,,,,,,,,,,,,,,,,
022,001,022,101,Louisiana,Acadia Parish,Louisiana,St. Mary Parish,30,51,0,28,30,51,30,51,,,,,,,,,,,,,,,,,,,,,,,,
022,001,022,105,Louisiana,Acadia Parish,Louisiana,Tangipahoa Parish,1,2,9,16,-8,16,10,16,,,,,,,,,,,,,,,,,,,,,,,,
022,001,022,107,Louisiana,Acadia Parish,Louisiana,Tensas Parish,0,28,8,18,-8,18,8,18,,,,,,,,,,,,,,,,,,,,,,,,
022,001,022,109,Louisiana,Acadia Parish,Louisiana,Terrebonne Parish,48,41,0,28,48,41,48,41,,,,,,,,,,,,,,,,,,,,,,,,
022,001,022,113,Louisiana,Acadia Parish,Louisiana,Vermilion Parish,264,243,282,290,-18,376,546,381,,,,,,,,,,,,,,,,,,,,,,,,
022,001,022,115,Louisiana,Acadia Parish,Louisiana,Vernon Parish,0,28,57,79,-57,79,57,79,,,,,,,,,,,,,,,,,,,,,,,,
022,001,022,117,Louisiana,Acadia Parish,Louisiana,Washington Parish,0,28,36,51,-36,51,36,51,,,,,,,,,,,,,,,,,,,,,,,,
022,001,022,121,Louisiana,Acadia Parish,Louisiana,West Baton Rouge Parish,0,28,16,21,-16,21,16,21,,,,,,,,,,,,,,,,,,,,,,,,
022,001,024,033,Louisiana,Acadia Parish,Maryland,Prince George's County,106,145,0,29,106,145,106,145,,,,,,,,,,,,,,,,,,,,,,,,
022,001,028,029,Louisiana,Acadia Parish,Mississippi,Copiah County,11,24,0,23,11,24,11,24,,,,,,,,,,,,,,,,,,,,,,,,
022,001,028,109,Louisiana,Acadia Parish,Mississippi,Pearl River County,0,28,121,175,-121,175,121,175,,,,,,,,,,,,,,,,,,,,,,,,
022,001,037,133,Louisiana,Acadia Parish,North Carolina,Onslow County,0,28,8,16,-8,16,8,16,,,,,,,,,,,,,,,,,,,,,,,,
022,001,039,035,Louisiana,Acadia Parish,Ohio,Cuyahoga County,0,28,8,15,-8,15,8,15,,,,,,,,,,,,,,,,,,,,,,,,
022,001,039,059,Louisiana,Acadia Parish,Ohio,Guernsey County,0,28,10,14,-10,14,10,14,,,,,,,,,,,,,,,,,,,,,,,,
022,001,040,013,Louisiana,Acadia Parish,Oklahoma,Bryan County,0,28,14,24,-14,24,14,24,,,,,,,,,,,,,,,,,,,,,,,,
022,001,040,047,Louisiana,Acadia Parish,Oklahoma,Garfield County,0,28,196,274,-196,274,196,274,,,,,,,,,,,,,,,,,,,,,,,,
022,001,040,063,Louisiana,Acadia Parish,Oklahoma,Hughes County,0,28,2,4,-2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,
022,001,040,085,Louisiana,Acadia Parish,Oklahoma,Love County,0,28,16,23,-16,23,16,23,,,,,,,,,,,,,,,,,,,,,,,,
022,001,041,071,Louisiana,Acadia Parish,Oregon,Yamhill County,8,13,0,28,8,13,8,13,,,,,,,,,,,,,,,,,,,,,,,,
022,001,047,081,Louisiana,Acadia Parish,Tennessee,Hickman County,14,22,0,23,14,22,14,22,,,,,,,,,,,,,,,,,,,,,,,,
022,001,048,029,Louisiana,Acadia Parish,Texas,Bexar County,6,10,0,30,6,10,6,10,,,,,,,,,,,,,,,,,,,,,,,,
022,001,048,113,Louisiana,Acadia Parish,Texas,Dallas County,37,44,0,30,37,44,37,44,,,,,,,,,,,,,,,,,,,,,,,,
