Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,007,Tennessee,Anderson County,Tennessee,Bledsoe County,0,29,9,14,-9,14,9,14,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,009,Tennessee,Anderson County,Tennessee,Blount County,62,48,105,70,-43,87,167,84,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,011,Tennessee,Anderson County,Tennessee,Bradley County,6,11,0,29,6,11,6,11,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,013,Tennessee,Anderson County,Tennessee,Campbell County,153,77,110,66,43,106,263,97,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,017,Tennessee,Anderson County,Tennessee,Carroll County,8,18,5,11,3,21,13,21,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,019,Tennessee,Anderson County,Tennessee,Carter County,9,14,11,17,-2,22,20,22,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,029,Tennessee,Anderson County,Tennessee,Cocke County,0,29,62,68,-62,68,62,68,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,031,Tennessee,Anderson County,Tennessee,Coffee County,48,59,19,22,29,65,67,62,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,033,Tennessee,Anderson County,Tennessee,Crockett County,0,29,3,5,-3,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,035,Tennessee,Anderson County,Tennessee,Cumberland County,0,29,21,35,-21,35,21,35,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,037,Tennessee,Anderson County,Tennessee,Davidson County,59,43,28,24,31,50,87,48,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,041,Tennessee,Anderson County,Tennessee,DeKalb County,8,14,1,3,7,15,9,15,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,047,Tennessee,Anderson County,Tennessee,Fayette County,0,29,1,4,-1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,049,Tennessee,Anderson County,Tennessee,Fentress County,0,29,1,4,-1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,051,Tennessee,Anderson County,Tennessee,Franklin County,0,29,16,35,-16,35,16,35,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,057,Tennessee,Anderson County,Tennessee,Grainger County,8,15,0,23,8,15,8,15,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,059,Tennessee,Anderson County,Tennessee,Greene County,0,29,9,15,-9,15,9,15,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,063,Tennessee,Anderson County,Tennessee,Hamblen County,7,11,10,17,-3,20,17,21,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,065,Tennessee,Anderson County,Tennessee,Hamilton County,6,13,135,122,-129,122,141,123,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,067,Tennessee,Anderson County,Tennessee,Hancock County,0,29,24,27,-24,27,24,27,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,073,Tennessee,Anderson County,Tennessee,Hawkins County,8,14,33,40,-25,43,41,42,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,077,Tennessee,Anderson County,Tennessee,Henderson County,0,29,8,15,-8,15,8,15,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,081,Tennessee,Anderson County,Tennessee,Hickman County,0,29,17,27,-17,27,17,27,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,083,Tennessee,Anderson County,Tennessee,Houston County,7,13,0,17,7,13,7,13,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,089,Tennessee,Anderson County,Tennessee,Jefferson County,7,11,2,4,5,12,9,11,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,091,Tennessee,Anderson County,Tennessee,Johnson County,0,29,12,13,-12,13,12,13,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,093,Tennessee,Anderson County,Tennessee,Knox County,"1,681",578,"1,014",334,667,687,"2,695",647,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,095,Tennessee,Anderson County,Tennessee,Lake County,0,29,10,17,-10,17,10,17,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,097,Tennessee,Anderson County,Tennessee,Lauderdale County,0,29,14,20,-14,20,14,20,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,103,Tennessee,Anderson County,Tennessee,Lincoln County,0,29,9,14,-9,14,9,14,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,105,Tennessee,Anderson County,Tennessee,Loudon County,243,198,162,169,81,262,405,258,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,107,Tennessee,Anderson County,Tennessee,McMinn County,0,29,19,42,-19,42,19,42,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,113,Tennessee,Anderson County,Tennessee,Madison County,0,29,1,4,-1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,119,Tennessee,Anderson County,Tennessee,Maury County,10,17,0,29,10,17,10,17,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,121,Tennessee,Anderson County,Tennessee,Meigs County,2,4,0,19,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,125,Tennessee,Anderson County,Tennessee,Montgomery County,4,8,63,90,-59,91,67,91,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,129,Tennessee,Anderson County,Tennessee,Morgan County,191,135,149,72,42,157,340,149,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,141,Tennessee,Anderson County,Tennessee,Putnam County,108,122,77,52,31,138,185,127,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,145,Tennessee,Anderson County,Tennessee,Roane County,477,206,351,226,126,322,828,288,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,149,Tennessee,Anderson County,Tennessee,Rutherford County,0,29,85,64,-85,64,85,64,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,151,Tennessee,Anderson County,Tennessee,Scott County,6,13,88,81,-82,83,94,81,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,155,Tennessee,Anderson County,Tennessee,Sevier County,32,45,208,174,-176,178,240,181,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,157,Tennessee,Anderson County,Tennessee,Shelby County,24,31,48,52,-24,69,72,50,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,163,Tennessee,Anderson County,Tennessee,Sullivan County,15,23,48,70,-33,72,63,76,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,165,Tennessee,Anderson County,Tennessee,Sumner County,13,26,0,29,13,26,13,26,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,167,Tennessee,Anderson County,Tennessee,Tipton County,10,16,0,29,10,16,10,16,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,169,Tennessee,Anderson County,Tennessee,Trousdale County,4,8,0,17,4,8,4,8,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,173,Tennessee,Anderson County,Tennessee,Union County,16,26,78,108,-62,110,94,112,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,177,Tennessee,Anderson County,Tennessee,Warren County,0,29,12,19,-12,19,12,19,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,179,Tennessee,Anderson County,Tennessee,Washington County,43,38,46,37,-3,55,89,51,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,181,Tennessee,Anderson County,Tennessee,Wayne County,0,29,9,15,-9,15,9,15,,,,,,,,,,,,,,,,,,,,,,,,
047,001,047,187,Tennessee,Anderson County,Tennessee,Williamson County,0,29,6,12,-6,12,6,12,,,,,,,,,,,,,,,,,,,,,,,,
047,001,048,029,Tennessee,Anderson County,Texas,Bexar County,7,15,0,30,7,15,7,15,,,,,,,,,,,,,,,,,,,,,,,,
047,001,048,141,Tennessee,Anderson County,Texas,El Paso County,0,29,20,32,-20,32,20,32,,,,,,,,,,,,,,,,,,,,,,,,
047,001,048,201,Tennessee,Anderson County,Texas,Harris County,0,29,63,85,-63,85,63,85,,,,,,,,,,,,,,,,,,,,,,,,
047,001,048,293,Tennessee,Anderson County,Texas,Limestone County,0,29,19,26,-19,26,19,26,,,,,,,,,,,,,,,,,,,,,,,,
047,001,048,423,Tennessee,Anderson County,Texas,Smith County,15,23,0,30,15,23,15,23,,,,,,,,,,,,,,,,,,,,,,,,
047,001,048,485,Tennessee,Anderson County,Texas,Wichita County,0,29,17,28,-17,28,17,28,,,,,,,,,,,,,,,,,,,,,,,,
047,001,048,491,Tennessee,Anderson County,Texas,Williamson County,0,29,119,126,-119,126,119,126,,,,,,,,,,,,,,,,,,,,,,,,
047,001,051,105,Tennessee,Anderson County,Virginia,Lee County,0,29,15,23,-15,23,15,23,,,,,,,,,,,,,,,,,,,,,,,,
047,001,051,167,Tennessee,Anderson County,Virginia,Russell County,0,29,20,32,-20,32,20,32,,,,,,,,,,,,,,,,,,,,,,,,
047,001,051,195,Tennessee,Anderson County,Virginia,Wise County,16,26,0,26,16,26,16,26,,,,,,,,,,,,,,,,,,,,,,,,
047,001,051,810,Tennessee,Anderson County,Virginia,Virginia Beach city,62,86,0,29,62,86,62,86,,,,,,,,,,,,,,,,,,,,,,,,
047,001,051,830,Tennessee,Anderson County,Virginia,Williamsburg city,29,49,0,19,29,49,29,49,,,,,,,,,,,,,,,,,,,,,,,,
047,001,053,061,Tennessee,Anderson County,Washington,Snohomish County,15,22,0,28,15,22,15,22,,,,,,,,,,,,,,,,,,,,,,,,
047,001,054,019,Tennessee,Anderson County,West Virginia,Fayette County,5,8,0,24,5,8,5,8,,,,,,,,,,,,,,,,,,,,,,,,
047,001,054,059,Tennessee,Anderson County,West Virginia,Mingo County,25,39,0,21,25,39,25,39,,,,,,,,,,,,,,,,,,,,,,,,
