Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,069,Michigan,Alcona County,Michigan,Iosco County,101,69,296,252,-195,256,397,267,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,073,Michigan,Alcona County,Michigan,Isabella County,0,16,4,7,-4,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,075,Michigan,Alcona County,Michigan,Jackson County,10,15,0,24,10,15,10,15,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,079,Michigan,Alcona County,Michigan,Kalkaska County,4,5,0,16,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,081,Michigan,Alcona County,Michigan,Kent County,0,16,18,29,-18,29,18,29,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,091,Michigan,Alcona County,Michigan,Lenawee County,7,11,0,24,7,11,7,11,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,093,Michigan,Alcona County,Michigan,Livingston County,10,10,16,24,-6,25,26,26,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,099,Michigan,Alcona County,Michigan,Macomb County,12,11,15,16,-3,20,27,20,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,103,Michigan,Alcona County,Michigan,Marquette County,0,16,6,9,-6,9,6,9,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,105,Michigan,Alcona County,Michigan,Mason County,9,12,0,19,9,12,9,12,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,107,Michigan,Alcona County,Michigan,Mecosta County,5,10,0,22,5,10,5,10,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,115,Michigan,Alcona County,Michigan,Monroe County,0,16,9,14,-9,14,9,14,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,117,Michigan,Alcona County,Michigan,Montcalm County,0,16,2,4,-2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,119,Michigan,Alcona County,Michigan,Montmorency County,4,6,0,15,4,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,125,Michigan,Alcona County,Michigan,Oakland County,80,38,72,54,8,62,152,70,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,135,Michigan,Alcona County,Michigan,Oscoda County,38,26,3,4,35,27,41,26,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,137,Michigan,Alcona County,Michigan,Otsego County,2,4,0,19,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,139,Michigan,Alcona County,Michigan,Ottawa County,7,10,0,24,7,10,7,10,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,145,Michigan,Alcona County,Michigan,Saginaw County,24,27,0,24,24,27,24,27,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,155,Michigan,Alcona County,Michigan,Shiawassee County,1,2,0,24,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,157,Michigan,Alcona County,Michigan,Tuscola County,2,4,20,32,-18,32,22,32,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,161,Michigan,Alcona County,Michigan,Washtenaw County,7,7,66,64,-59,65,73,65,,,,,,,,,,,,,,,,,,,,,,,,
026,001,026,163,Michigan,Alcona County,Michigan,Wayne County,10,10,62,49,-52,49,72,50,,,,,,,,,,,,,,,,,,,,,,,,
026,001,027,137,Michigan,Alcona County,Minnesota,St. Louis County,0,16,6,10,-6,10,6,10,,,,,,,,,,,,,,,,,,,,,,,,
026,001,029,047,Michigan,Alcona County,Missouri,Clay County,24,35,0,26,24,35,24,35,,,,,,,,,,,,,,,,,,,,,,,,
026,001,035,005,Michigan,Alcona County,New Mexico,Chaves County,0,16,28,42,-28,42,28,42,,,,,,,,,,,,,,,,,,,,,,,,
026,001,035,035,Michigan,Alcona County,New Mexico,Otero County,4,5,0,28,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,
026,001,036,027,Michigan,Alcona County,New York,Dutchess County,0,16,12,23,-12,23,12,23,,,,,,,,,,,,,,,,,,,,,,,,
026,001,037,119,Michigan,Alcona County,North Carolina,Mecklenburg County,5,7,0,29,5,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,
026,001,037,197,Michigan,Alcona County,North Carolina,Yadkin County,0,16,26,41,-26,41,26,41,,,,,,,,,,,,,,,,,,,,,,,,
026,001,039,041,Michigan,Alcona County,Ohio,Delaware County,5,7,0,27,5,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,
026,001,039,045,Michigan,Alcona County,Ohio,Fairfield County,8,10,0,27,8,10,8,10,,,,,,,,,,,,,,,,,,,,,,,,
026,001,042,085,Michigan,Alcona County,Pennsylvania,Mercer County,0,16,1,3,-1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,
026,001,045,013,Michigan,Alcona County,South Carolina,Beaufort County,0,16,20,26,-20,26,20,26,,,,,,,,,,,,,,,,,,,,,,,,
026,001,045,079,Michigan,Alcona County,South Carolina,Richland County,6,9,0,30,6,9,6,9,,,,,,,,,,,,,,,,,,,,,,,,
026,001,048,039,Michigan,Alcona County,Texas,Brazoria County,13,17,0,30,13,17,13,17,,,,,,,,,,,,,,,,,,,,,,,,
026,001,048,201,Michigan,Alcona County,Texas,Harris County,4,6,0,30,4,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,
026,001,048,215,Michigan,Alcona County,Texas,Hidalgo County,0,16,105,160,-105,160,105,160,,,,,,,,,,,,,,,,,,,,,,,,
026,001,048,439,Michigan,Alcona County,Texas,Tarrant County,1,3,0,30,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,
026,001,053,061,Michigan,Alcona County,Washington,Snohomish County,0,16,10,17,-10,17,10,17,,,,,,,,,,,,,,,,,,,,,,,,
026,001,053,063,Michigan,Alcona County,Washington,Spokane County,2,5,0,28,2,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,
026,001,055,081,Michigan,Alcona County,Wisconsin,Monroe County,0,16,1,3,-1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,
026,001,ASI,000,Michigan,Alcona County,Asia,-,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
026,001,EUR,000,Michigan,Alcona County,Europe,-,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
026,001,NAM,000,Michigan,Alcona County,Northern America,-,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
026,001,OCE,000,Michigan,Alcona County,Oceania and At Sea,-,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
026,001,SAM,000,Michigan,Alcona County,South America,-,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
026,003,002,020,Michigan,Alger County,Alaska,Anchorage Municipality,4,6,0,22,4,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,
026,003,002,170,Michigan,Alger County,Alaska,Matanuska-Susitna Borough,0,15,6,9,-6,9,6,9,,,,,,,,,,,,,,,,,,,,,,,,
026,003,004,013,Michigan,Alger County,Arizona,Maricopa County,3,5,0,30,3,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,
026,003,009,009,Michigan,Alger County,Connecticut,New Haven County,3,8,0,28,3,8,3,8,,,,,,,,,,,,,,,,,,,,,,,,
026,003,012,103,Michigan,Alger County,Florida,Pinellas County,0,15,6,10,-6,10,6,10,,,,,,,,,,,,,,,,,,,,,,,,
026,003,013,067,Michigan,Alger County,Georgia,Cobb County,4,5,0,31,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,
026,003,019,125,Michigan,Alger County,Iowa,Marion County,9,13,0,21,9,13,9,13,,,,,,,,,,,,,,,,,,,,,,,,
026,003,019,163,Michigan,Alger County,Iowa,Scott County,7,8,0,23,7,8,7,8,,,,,,,,,,,,,,,,,,,,,,,,
026,003,021,145,Michigan,Alger County,Kentucky,McCracken County,1,2,0,27,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,001,Michigan,Alger County,Michigan,Alcona County,47,57,0,16,47,57,47,57,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,005,Michigan,Alger County,Michigan,Allegan County,0,15,23,28,-23,28,23,28,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,013,Michigan,Alger County,Michigan,Baraga County,18,21,38,41,-20,47,56,46,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,023,Michigan,Alger County,Michigan,Branch County,9,13,0,22,9,13,9,13,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,033,Michigan,Alger County,Michigan,Chippewa County,204,106,45,37,159,112,249,112,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,037,Michigan,Alger County,Michigan,Clinton County,83,108,0,24,83,108,83,108,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,041,Michigan,Alger County,Michigan,Delta County,21,17,74,93,-53,93,95,95,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,043,Michigan,Alger County,Michigan,Dickinson County,0,15,47,67,-47,67,47,67,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,049,Michigan,Alger County,Michigan,Genesee County,7,10,0,24,7,10,7,10,,,,,,,,,,,,,,,,,,,,,,,,
